_id,text
1613064478865739776,"[""2021"",""burnsville"",""caused"",""charges"",""claimed"",""couple"",""crash"",""double"",""dragging"",""fatal"",""guilty"",""lives"",""murder"",""older"",""pled"",""police"",""racing"",""sister"",""teen"",""tuesday"",""young""]"
1613064485534666753,"[""counter"",""discussing"",""engaging"",""exercise"",""increasing"",""joint"",""korea"",""koreas"",""launching"",""north"",""nuclear"",""planning"",""states"",""tabletop"",""threats"",""united""]"
1613064492497211396,"[""#WestminsterAccounts"",""declare"",""donations"",""donors"",""earnings"",""explore"",""funds"",""groups"",""interactive"",""much"",""parliamentary"",""part"",""tool""]"
1613064539687292932,"[""#nufc"",""delighted"",""play"",""see"",""team"",""well""]"
1613064550517022720,"[""#Southall"",""cleared"",""failure"",""following"",""normally"",""points"",""running"",""trains""]"
1613064702698950658,"[""boss"",""european"",""intensifies"",""meets"",""officials"",""scrutiny""]"
1613064791265787904,"[""england"",""staff"",""strike"",""today"",""wales"",""walk""]"
1613064818713403394,"[""10am"",""cut"",""expiries"",""january"",""new"",""option"",""york""]"
1613064820005404672,"[""administration"",""agreement"",""belfast"",""british"",""business"",""engage"",""european"",""foreign"",""friday"",""good"",""government"",""latest"",""leaders"",""mechanisms"",""meet"",""political"",""protocol"",""secretary"",""set"",""suspect"",""using""]"
1613064917132664832,"[""ambulance"",""paramedics"",""strike"",""workers""]"
1613064923608670209,"[""back"",""backlash"",""book"",""colberts"",""hits"",""late"",""show"",""stephen""]"
1613064937609338880,"[""amount"",""bills"",""budget"",""chilled"",""energy"",""food"",""foods"",""frozen"",""iceland"",""lower"",""reducing"",""retailer"",""sells"",""try""]"
1613064991221100544,"[""#India"",""#InvestMP"",""#NewsAlert"",""confidence"",""economy"",""global"",""india"",""invest"",""madhya"",""minister"",""pradesh"",""prime"",""says"",""speaking"",""summit"",""unprecedented""]"
1613065134183694338,"[""#VisionSports"",""boss"",""city"",""club"",""contemplates"",""cup"",""england"",""first"",""giving"",""guardiola"",""kalvin"",""league"",""midfielder"",""pep"",""phillips"",""quarter"",""ready"",""southampton"",""start""]"
1613065168879030272,"[""#diy"",""#homedecor"",""#renovation"",""east"",""homebuilding"",""january"",""place"",""renovating"",""show"",""south"",""takes""]"
1613065326954156034,"[""actions"",""axis"",""balance"",""body"",""cause"",""equilibrium"",""force"",""forces"",""measure"",""moment"",""opposing"",""point"",""rotate"",""specific"",""state"",""tendency""]"
1613065387423195139,"[""averting"",""disaster"",""guide"",""happens"",""huge"",""ship"",""sinks"",""step""]"
1613065406641479684,"[""bombers"",""death"",""marathon"",""sentence"",""tossing"",""weighs""]"
